tick,robot_id,x,y,battery,health,status,wait_counter
929,R1,3,8,53.5,0.0,broken,0
929,R2,5,8,53.5,0.0,broken,0
929,R3,7,8,53.5,0.0,broken,0
929,R4,9,8,53.5,100.0,idle,0
930,R0,1,8,53.45,0.0,broken,0
930,R1,3,8,53.45,0.0,broken,0
930,R2,5,8,53.45,0.0,broken,0
930,R3,7,8,53.45,0.0,broken,0
930,R4,9,8,53.45,100.0,idle,0
931,R0,1,8,53.4,0.0,broken,0
931,R1,3,8,53.4,0.0,broken,0
931,R2,5,8,53.4,0.0,broken,0
931,R3,7,8,53.4,0.0,broken,0
931,R4,9,8,53.4,100.0,idle,0
932,R0,1,8,53.35,0.0,broken,0
932,R1,3,8,53.35,0.0,broken,0
932,R2,5,8,53.35,0.0,broken,0
932,R3,7,8,53.35,0.0,broken,0
932,R4,9,8,53.35,100.0,idle,0
933,R0,1,8,53.3,0.0,broken,0
933,R1,3,8,53.3,0.0,broken,0
933,R2,5,8,53.3,0.0,broken,0
933,R3,7,8,53.3,0.0,broken,0
933,R4,9,8,53.3,100.0,idle,0
934,R0,1,8,53.25,0.0,broken,0
934,R1,3,8,53.25,0.0,broken,0
934,R2,5,8,53.25,0.0,broken,0
934,R3,7,8,53.25,0.0,broken,0
934,R4,9,8,53.25,100.0,idle,0
935,R0,1,8,53.2,0.0,broken,0
935,R1,3,8,53.2,0.0,broken,0
935,R2,5,8,53.2,0.0,broken,0
935,R3,7,8,53.2,0.0,broken,0
935,R4,9,8,53.2,100.0,idle,0
936,R0,1,8,53.15,0.0,broken,0
936,R1,3,8,53.15,0.0,broken,0
936,R2,5,8,53.15,0.0,broken,0
936,R3,7,8,53.15,0.0,broken,0
936,R4,9,8,53.15,100.0,idle,0
937,R0,1,8,53.1,0.0,broken,0
937,R1,3,8,53.1,0.0,broken,0
937,R2,5,8,53.1,0.0,broken,0
937,R3,7,8,53.1,0.0,broken,0
937,R4,9,8,53.1,100.0,idle,0
938,R0,1,8,53.05,0.0,broken,0
938,R1,3,8,53.05,0.0,broken,0
938,R2,5,8,53.05,0.0,broken,0
938,R3,7,8,53.05,0.0,broken,0
938,R4,9,8,53.05,100.0,idle,0
939,R0,1,8,53.0,0.0,broken,0
939,R1,3,8,53.0,0.0,broken,0
939,R2,5,8,53.0,0.0,broken,0
939,R3,7,8,53.0,0.0,broken,0
939,R4,9,8,53.0,100.0,idle,0
940,R0,1,8,52.95,0.0,broken,0
940,R1,3,8,52.95,0.0,broken,0
940,R2,5,8,52.95,0.0,broken,0
940,R3,7,8,52.95,0.0,broken,0
940,R4,9,8,52.95,100.0,idle,0
941,R0,1,8,52.9,0.0,broken,0
941,R1,3,8,52.9,0.0,broken,0
941,R2,5,8,52.9,0.0,broken,0
941,R3,7,8,52.9,0.0,broken,0
941,R4,9,8,52.9,100.0,idle,0
942,R0,1,8,52.85,0.0,broken,0
942,R1,3,8,52.85,0.0,broken,0
942,R2,5,8,52.85,0.0,broken,0
942,R3,7,8,52.85,0.0,broken,0
942,R4,9,8,52.85,100.0,idle,0
943,R0,1,8,52.8,0.0,broken,0
943,R1,3,8,52.8,0.0,broken,0
943,R2,5,8,52.8,0.0,broken,0
943,R3,7,8,52.8,0.0,broken,0
943,R4,9,8,52.8,100.0,idle,0
944,R0,1,8,52.75,0.0,broken,0
944,R1,3,8,52.75,0.0,broken,0
944,R2,5,8,52.75,0.0,broken,0
944,R3,7,8,52.75,0.0,broken,0
944,R4,9,8,52.75,100.0,idle,0
945,R0,1,8,52.7,0.0,broken,0
945,R1,3,8,52.7,0.0,broken,0
945,R2,5,8,52.7,0.0,broken,0
945,R3,7,8,52.7,0.0,broken,0
945,R4,9,8,52.7,100.0,idle,0
946,R0,1,8,52.65,0.0,broken,0
946,R1,3,8,52.65,0.0,broken,0
946,R2,5,8,52.65,0.0,broken,0
946,R3,7,8,52.65,0.0,broken,0
946,R4,9,8,52.65,100.0,idle,0
947,R0,1,8,52.6,0.0,broken,0
947,R1,3,8,52.6,0.0,broken,0
947,R2,5,8,52.6,0.0,broken,0
947,R3,7,8,52.6,0.0,broken,0
947,R4,9,8,52.6,100.0,idle,0
948,R0,1,8,52.55,0.0,broken,0
948,R1,3,8,52.55,0.0,broken,0
948,R2,5,8,52.55,0.0,broken,0
948,R3,7,8,52.55,0.0,broken,0
948,R4,9,8,52.55,100.0,idle,0
949,R0,1,8,52.5,0.0,broken,0
949,R1,3,8,52.5,0.0,broken,0
949,R2,5,8,52.5,0.0,broken,0
949,R3,7,8,52.5,0.0,broken,0
949,R4,9,8,52.5,100.0,idle,0
950,R0,1,8,52.45,0.0,broken,0
950,R1,3,8,52.45,0.0,broken,0
950,R2,5,8,52.45,0.0,broken,0
950,R3,7,8,52.45,0.0,broken,0
950,R4,9,8,52.45,100.0,idle,0
951,R0,1,8,52.4,0.0,broken,0
951,R1,3,8,52.4,0.0,broken,0
951,R2,5,8,52.4,0.0,broken,0
951,R3,7,8,52.4,0.0,broken,0
951,R4,9,8,52.4,100.0,idle,0
952,R0,1,8,52.35,0.0,broken,0
952,R1,3,8,52.35,0.0,broken,0
952,R2,5,8,52.35,0.0,broken,0
952,R3,7,8,52.35,0.0,broken,0
952,R4,9,8,52.35,100.0,idle,0
953,R0,1,8,52.3,0.0,broken,0
953,R1,3,8,52.3,0.0,broken,0
953,R2,5,8,52.3,0.0,broken,0
953,R3,7,8,52.3,0.0,broken,0
953,R4,9,8,52.3,100.0,idle,0
954,R0,1,8,52.25,0.0,broken,0
954,R1,3,8,52.25,0.0,broken,0
954,R2,5,8,52.25,0.0,broken,0
954,R3,7,8,52.25,0.0,broken,0
954,R4,9,8,52.25,100.0,idle,0
955,R0,1,8,52.2,0.0,broken,0
955,R1,3,8,52.2,0.0,broken,0
955,R2,5,8,52.2,0.0,broken,0
955,R3,7,8,52.2,0.0,broken,0
955,R4,9,8,52.2,100.0,idle,0
956,R0,1,8,52.15,0.0,broken,0
956,R1,3,8,52.15,0.0,broken,0
956,R2,5,8,52.15,0.0,broken,0
956,R3,7,8,52.15,0.0,broken,0
956,R4,9,8,52.15,100.0,idle,0
957,R0,1,8,52.1,0.0,broken,0
957,R1,3,8,52.1,0.0,broken,0
957,R2,5,8,52.1,0.0,broken,0
957,R3,7,8,52.1,0.0,broken,0
957,R4,9,8,52.1,100.0,idle,0
958,R0,1,8,52.05,0.0,broken,0
958,R1,3,8,52.05,0.0,broken,0
958,R2,5,8,52.05,0.0,broken,0
958,R3,7,8,52.05,0.0,broken,0
958,R4,9,8,52.05,100.0,idle,0
959,R0,1,8,52.0,0.0,broken,0
959,R1,3,8,52.0,0.0,broken,0
959,R2,5,8,52.0,0.0,broken,0
959,R3,7,8,52.0,0.0,broken,0
959,R4,9,8,52.0,100.0,idle,0
960,R0,1,8,51.95,0.0,broken,0
960,R1,3,8,51.95,0.0,broken,0
960,R2,5,8,51.95,0.0,broken,0
960,R3,7,8,51.95,0.0,broken,0
960,R4,9,8,51.95,100.0,idle,0
961,R0,1,8,51.9,0.0,broken,0
961,R1,3,8,51.9,0.0,broken,0
961,R2,5,8,51.9,0.0,broken,0
961,R3,7,8,51.9,0.0,broken,0
961,R4,9,8,51.9,100.0,idle,0
962,R0,1,8,51.85,0.0,broken,0
962,R1,3,8,51.85,0.0,broken,0
962,R2,5,8,51.85,0.0,broken,0
962,R3,7,8,51.85,0.0,broken,0
962,R4,9,8,51.85,100.0,idle,0
963,R0,1,8,51.8,0.0,broken,0
963,R1,3,8,51.8,0.0,broken,0
963,R2,5,8,51.8,0.0,broken,0
963,R3,7,8,51.8,0.0,broken,0
963,R4,9,8,51.8,100.0,idle,0
964,R0,1,8,51.75,0.0,broken,0
964,R1,3,8,51.75,0.0,broken,0
964,R2,5,8,51.75,0.0,broken,0
964,R3,7,8,51.75,0.0,broken,0
964,R4,9,8,51.75,100.0,idle,0
965,R0,1,8,51.7,0.0,broken,0
965,R1,3,8,51.7,0.0,broken,0
965,R2,5,8,51.7,0.0,broken,0
965,R3,7,8,51.7,0.0,broken,0
965,R4,9,8,51.7,100.0,idle,0
966,R0,1,8,51.65,0.0,broken,0
966,R1,3,8,51.65,0.0,broken,0
966,R2,5,8,51.65,0.0,broken,0
966,R3,7,8,51.65,0.0,broken,0
966,R4,9,8,51.65,100.0,idle,0
967,R0,1,8,51.6,0.0,broken,0
967,R1,3,8,51.6,0.0,broken,0
967,R2,5,8,51.6,0.0,broken,0
967,R3,7,8,51.6,0.0,broken,0
967,R4,9,8,51.6,100.0,idle,0
968,R0,1,8,51.55,0.0,broken,0
968,R1,3,8,51.55,0.0,broken,0
968,R2,5,8,51.55,0.0,broken,0
968,R3,7,8,51.55,0.0,broken,0
968,R4,9,8,51.55,100.0,idle,0
969,R0,1,8,51.5,0.0,broken,0
969,R1,3,8,51.5,0.0,broken,0
969,R2,5,8,51.5,0.0,broken,0
969,R3,7,8,51.5,0.0,broken,0
969,R4,9,8,51.5,100.0,idle,0
970,R0,1,8,51.45,0.0,broken,0
970,R1,3,8,51.45,0.0,broken,0
970,R2,5,8,51.45,0.0,broken,0
970,R3,7,8,51.45,0.0,broken,0
970,R4,9,8,51.45,100.0,idle,0
971,R0,1,8,51.4,0.0,broken,0
971,R1,3,8,51.4,0.0,broken,0
971,R2,5,8,51.4,0.0,broken,0
971,R3,7,8,51.4,0.0,broken,0
971,R4,9,8,51.4,100.0,idle,0
972,R0,1,8,51.35,0.0,broken,0
972,R1,3,8,51.35,0.0,broken,0
972,R2,5,8,51.35,0.0,broken,0
972,R3,7,8,51.35,0.0,broken,0
972,R4,9,8,51.35,100.0,idle,0
973,R0,1,8,51.3,0.0,broken,0
973,R1,3,8,51.3,0.0,broken,0
973,R2,5,8,51.3,0.0,broken,0
973,R3,7,8,51.3,0.0,broken,0
973,R4,9,8,51.3,100.0,idle,0
974,R0,1,8,51.25,0.0,broken,0
974,R1,3,8,51.25,0.0,broken,0
974,R2,5,8,51.25,0.0,broken,0
974,R3,7,8,51.25,0.0,broken,0
974,R4,9,8,51.25,100.0,idle,0
975,R0,1,8,51.2,0.0,broken,0
975,R1,3,8,51.2,0.0,broken,0
975,R2,5,8,51.2,0.0,broken,0
975,R3,7,8,51.2,0.0,broken,0
975,R4,9,8,51.2,100.0,idle,0
976,R0,1,8,51.15,0.0,broken,0
976,R1,3,8,51.15,0.0,broken,0
976,R2,5,8,51.15,0.0,broken,0
976,R3,7,8,51.15,0.0,broken,0
976,R4,9,8,51.15,100.0,idle,0
977,R0,1,8,51.1,0.0,broken,0
977,R1,3,8,51.1,0.0,broken,0
977,R2,5,8,51.1,0.0,broken,0
977,R3,7,8,51.1,0.0,broken,0
977,R4,9,8,51.1,100.0,idle,0
978,R0,1,8,51.05,0.0,broken,0
978,R1,3,8,51.05,0.0,broken,0
978,R2,5,8,51.05,0.0,broken,0
978,R3,7,8,51.05,0.0,broken,0
978,R4,9,8,51.05,100.0,idle,0
979,R0,1,8,51.0,0.0,broken,0
979,R1,3,8,51.0,0.0,broken,0
979,R2,5,8,51.0,0.0,broken,0
979,R3,7,8,51.0,0.0,broken,0
979,R4,9,8,51.0,100.0,idle,0
980,R0,1,8,50.95,0.0,broken,0
980,R1,3,8,50.95,0.0,broken,0
980,R2,5,8,50.95,0.0,broken,0
980,R3,7,8,50.95,0.0,broken,0
980,R4,9,8,50.95,100.0,idle,0
981,R0,1,8,50.9,0.0,broken,0
981,R1,3,8,50.9,0.0,broken,0
981,R2,5,8,50.9,0.0,broken,0
981,R3,7,8,50.9,0.0,broken,0
981,R4,9,8,50.9,100.0,idle,0
982,R0,1,8,50.85,0.0,broken,0
982,R1,3,8,50.85,0.0,broken,0
982,R2,5,8,50.85,0.0,broken,0
982,R3,7,8,50.85,0.0,broken,0
982,R4,9,8,50.85,100.0,idle,0
983,R0,1,8,50.8,0.0,broken,0
983,R1,3,8,50.8,0.0,broken,0
983,R2,5,8,50.8,0.0,broken,0
983,R3,7,8,50.8,0.0,broken,0
983,R4,9,8,50.8,100.0,idle,0
984,R0,1,8,50.75,0.0,broken,0
984,R1,3,8,50.75,0.0,broken,0
984,R2,5,8,50.75,0.0,broken,0
984,R3,7,8,50.75,0.0,broken,0
984,R4,9,8,50.75,100.0,idle,0
985,R0,1,8,50.7,0.0,broken,0
985,R1,3,8,50.7,0.0,broken,0
985,R2,5,8,50.7,0.0,broken,0
985,R3,7,8,50.7,0.0,broken,0
985,R4,9,8,50.7,100.0,idle,0
986,R0,1,8,50.65,0.0,broken,0
986,R1,3,8,50.65,0.0,broken,0
986,R2,5,8,50.65,0.0,broken,0
986,R3,7,8,50.65,0.0,broken,0
986,R4,9,8,50.65,100.0,idle,0
987,R0,1,8,50.6,0.0,broken,0
987,R1,3,8,50.6,0.0,broken,0
987,R2,5,8,50.6,0.0,broken,0
987,R3,7,8,50.6,0.0,broken,0
987,R4,9,8,50.6,100.0,idle,0
988,R0,1,8,50.55,0.0,broken,0
988,R1,3,8,50.55,0.0,broken,0
988,R2,5,8,50.55,0.0,broken,0
988,R3,7,8,50.55,0.0,broken,0
988,R4,9,8,50.55,100.0,idle,0
989,R0,1,8,50.5,0.0,broken,0
989,R1,3,8,50.5,0.0,broken,0
989,R2,5,8,50.5,0.0,broken,0
989,R3,7,8,50.5,0.0,broken,0
989,R4,9,8,50.5,100.0,idle,0
990,R0,1,8,50.45,0.0,broken,0
990,R1,3,8,50.45,0.0,broken,0
990,R2,5,8,50.45,0.0,broken,0
990,R3,7,8,50.45,0.0,broken,0
990,R4,9,8,50.45,100.0,idle,0
991,R0,1,8,50.4,0.0,broken,0
991,R1,3,8,50.4,0.0,broken,0
991,R2,5,8,50.4,0.0,broken,0
991,R3,7,8,50.4,0.0,broken,0
991,R4,9,8,50.4,100.0,idle,0
992,R0,1,8,50.35,0.0,broken,0
992,R1,3,8,50.35,0.0,broken,0
992,R2,5,8,50.35,0.0,broken,0
992,R3,7,8,50.35,0.0,broken,0
992,R4,9,8,50.35,100.0,idle,0
993,R0,1,8,50.3,0.0,broken,0
993,R1,3,8,50.3,0.0,broken,0
993,R2,5,8,50.3,0.0,broken,0
993,R3,7,8,50.3,0.0,broken,0
993,R4,9,8,50.3,100.0,idle,0
994,R0,1,8,50.25,0.0,broken,0
994,R1,3,8,50.25,0.0,broken,0
994,R2,5,8,50.25,0.0,broken,0
994,R3,7,8,50.25,0.0,broken,0
994,R4,9,8,50.25,100.0,idle,0
995,R0,1,8,50.2,0.0,broken,0
995,R1,3,8,50.2,0.0,broken,0
995,R2,5,8,50.2,0.0,broken,0
995,R3,7,8,50.2,0.0,broken,0
995,R4,9,8,50.2,100.0,idle,0
996,R0,1,8,50.15,0.0,broken,0
996,R1,3,8,50.15,0.0,broken,0
996,R2,5,8,50.15,0.0,broken,0
996,R3,7,8,50.15,0.0,broken,0
996,R4,9,8,50.15,100.0,idle,0
997,R0,1,8,50.1,0.0,broken,0
997,R1,3,8,50.1,0.0,broken,0
997,R2,5,8,50.1,0.0,broken,0
997,R3,7,8,50.1,0.0,broken,0
997,R4,9,8,50.1,100.0,idle,0
998,R0,1,8,50.05,0.0,broken,0
998,R1,3,8,50.05,0.0,broken,0
998,R2,5,8,50.05,0.0,broken,0
998,R3,7,8,50.05,0.0,broken,0
998,R4,9,8,50.05,100.0,idle,0
999,R0,1,8,50.0,0.0,broken,0
999,R1,3,8,50.0,0.0,broken,0
999,R2,5,8,50.0,0.0,broken,0
999,R3,7,8,50.0,0.0,broken,0
999,R4,9,8,50.0,100.0,idle,0
1000,R0,1,8,49.95,0.0,broken,0
1000,R1,3,8,49.95,0.0,broken,0
1000,R2,5,8,49.95,0.0,broken,0
1000,R3,7,8,49.95,0.0,broken,0
1000,R4,9,8,49.95,100.0,idle,0
1001,R0,1,8,49.9,0.0,broken,0
1001,R1,3,8,49.9,0.0,broken,0
1001,R2,5,8,49.9,0.0,broken,0
1001,R3,7,8,49.9,0.0,broken,0
1001,R4,9,8,49.9,100.0,idle,0
1002,R0,1,8,49.85,0.0,broken,0
1002,R1,3,8,49.85,0.0,broken,0
1002,R2,5,8,49.85,0.0,broken,0
1002,R3,7,8,49.85,0.0,broken,0
1002,R4,9,8,49.85,100.0,idle,0
1003,R0,1,8,49.8,0.0,broken,0
1003,R1,3,8,49.8,0.0,broken,0
1003,R2,5,8,49.8,0.0,broken,0
1003,R3,7,8,49.8,0.0,broken,0
1003,R4,9,8,49.8,100.0,idle,0
1004,R0,1,8,49.75,0.0,broken,0
1004,R1,3,8,49.75,0.0,broken,0
1004,R2,5,8,49.75,0.0,broken,0
1004,R3,7,8,49.75,0.0,broken,0
1004,R4,9,8,49.75,100.0,idle,0
1005,R0,1,8,49.7,0.0,broken,0
1005,R1,3,8,49.7,0.0,broken,0
1005,R2,5,8,49.7,0.0,broken,0
1005,R3,7,8,49.7,0.0,broken,0
1005,R4,9,8,49.7,100.0,idle,0
1006,R0,1,8,49.65,0.0,broken,0
1006,R1,3,8,49.65,0.0,broken,0
1006,R2,5,8,49.65,0.0,broken,0
1006,R3,7,8,49.65,0.0,broken,0
1006,R4,9,8,49.65,100.0,idle,0
1007,R0,1,8,49.6,0.0,broken,0
1007,R1,3,8,49.6,0.0,broken,0
1007,R2,5,8,49.6,0.0,broken,0
1007,R3,7,8,49.6,0.0,broken,0
1007,R4,9,8,49.6,100.0,idle,0
1008,R0,1,8,49.55,0.0,broken,0
1008,R1,3,8,49.55,0.0,broken,0
1008,R2,5,8,49.55,0.0,broken,0
1008,R3,7,8,49.55,0.0,broken,0
1008,R4,9,8,49.55,100.0,idle,0
1009,R0,1,8,49.5,0.0,broken,0
1009,R1,3,8,49.5,0.0,broken,0
1009,R2,5,8,49.5,0.0,broken,0
1009,R3,7,8,49.5,0.0,broken,0
1009,R4,9,8,49.5,100.0,idle,0
1010,R0,1,8,49.45,0.0,broken,0
1010,R1,3,8,49.45,0.0,broken,0
1010,R2,5,8,49.45,0.0,broken,0
1010,R3,7,8,49.45,0.0,broken,0
1010,R4,9,8,49.45,100.0,idle,0
1011,R0,1,8,49.4,0.0,broken,0
1011,R1,3,8,49.4,0.0,broken,0
1011,R2,5,8,49.4,0.0,broken,0
1011,R3,7,8,49.4,0.0,broken,0
1011,R4,9,8,49.4,100.0,idle,0
1012,R0,1,8,49.35,0.0,broken,0
1012,R1,3,8,49.35,0.0,broken,0
1012,R2,5,8,49.35,0.0,broken,0
1012,R3,7,8,49.35,0.0,broken,0
1012,R4,9,8,49.35,100.0,idle,0
1013,R0,1,8,49.3,0.0,broken,0
1013,R1,3,8,49.3,0.0,broken,0
1013,R2,5,8,49.3,0.0,broken,0
1013,R3,7,8,49.3,0.0,broken,0
1013,R4,9,8,49.3,100.0,idle,0
1014,R0,1,8,49.25,0.0,broken,0
1014,R1,3,8,49.25,0.0,broken,0
1014,R2,5,8,49.25,0.0,broken,0
1014,R3,7,8,49.25,0.0,broken,0
1014,R4,9,8,49.25,100.0,idle,0
1015,R0,1,8,49.2,0.0,broken,0
1015,R1,3,8,49.2,0.0,broken,0
1015,R2,5,8,49.2,0.0,broken,0
1015,R3,7,8,49.2,0.0,broken,0
1015,R4,9,8,49.2,100.0,idle,0
1016,R0,1,8,49.15,0.0,broken,0
1016,R1,3,8,49.15,0.0,broken,0
1016,R2,5,8,49.15,0.0,broken,0
1016,R3,7,8,49.15,0.0,broken,0
1016,R4,9,8,49.15,100.0,idle,0
1017,R0,1,8,49.1,0.0,broken,0
1017,R1,3,8,49.1,0.0,broken,0
1017,R2,5,8,49.1,0.0,broken,0
1017,R3,7,8,49.1,0.0,broken,0
1017,R4,9,8,49.1,100.0,idle,0
1018,R0,1,8,49.05,0.0,broken,0
1018,R1,3,8,49.05,0.0,broken,0
1018,R2,5,8,49.05,0.0,broken,0
1018,R3,7,8,49.05,0.0,broken,0
1018,R4,9,8,49.05,100.0,idle,0
1019,R0,1,8,49.0,0.0,broken,0
1019,R1,3,8,49.0,0.0,broken,0
1019,R2,5,8,49.0,0.0,broken,0
1019,R3,7,8,49.0,0.0,broken,0
1019,R4,9,8,49.0,100.0,idle,0
1020,R0,1,8,48.95,0.0,broken,0
1020,R1,3,8,48.95,0.0,broken,0
1020,R2,5,8,48.95,0.0,broken,0
1020,R3,7,8,48.95,0.0,broken,0
1020,R4,9,8,48.95,100.0,idle,0
1021,R0,1,8,48.9,0.0,broken,0
1021,R1,3,8,48.9,0.0,broken,0
1021,R2,5,8,48.9,0.0,broken,0
1021,R3,7,8,48.9,0.0,broken,0
1021,R4,9,8,48.9,100.0,idle,0
1022,R0,1,8,48.85,0.0,broken,0
1022,R1,3,8,48.85,0.0,broken,0
1022,R2,5,8,48.85,0.0,broken,0
1022,R3,7,8,48.85,0.0,broken,0
1022,R4,9,8,48.85,100.0,idle,0
1023,R0,1,8,48.8,0.0,broken,0
1023,R1,3,8,48.8,0.0,broken,0
1023,R2,5,8,48.8,0.0,broken,0
1023,R3,7,8,48.8,0.0,broken,0
1023,R4,9,8,48.8,100.0,idle,0
1024,R0,1,8,48.75,0.0,broken,0
1024,R1,3,8,48.75,0.0,broken,0
1024,R2,5,8,48.75,0.0,broken,0
1024,R3,7,8,48.75,0.0,broken,0
1024,R4,9,8,48.75,100.0,idle,0
1025,R0,1,8,48.7,0.0,broken,0
1025,R1,3,8,48.7,0.0,broken,0
1025,R2,5,8,48.7,0.0,broken,0
1025,R3,7,8,48.7,0.0,broken,0
1025,R4,9,8,48.7,100.0,idle,0
1026,R0,1,8,48.65,0.0,broken,0
1026,R1,3,8,48.65,0.0,broken,0
1026,R2,5,8,48.65,0.0,broken,0
1026,R3,7,8,48.65,0.0,broken,0
1026,R4,9,8,48.65,100.0,idle,0
1027,R0,1,8,48.6,0.0,broken,0
1027,R1,3,8,48.6,0.0,broken,0
1027,R2,5,8,48.6,0.0,broken,0
1027,R3,7,8,48.6,0.0,broken,0
1027,R4,9,8,48.6,100.0,idle,0
1028,R0,1,8,48.55,0.0,broken,0
1028,R1,3,8,48.55,0.0,broken,0
1028,R2,5,8,48.55,0.0,broken,0
1028,R3,7,8,48.55,0.0,broken,0
1028,R4,9,8,48.55,100.0,idle,0
1029,R0,1,8,48.5,0.0,broken,0
1029,R1,3,8,48.5,0.0,broken,0
1029,R2,5,8,48.5,0.0,broken,0
1029,R3,7,8,48.5,0.0,broken,0
1029,R4,9,8,48.5,100.0,idle,0
1030,R0,1,8,48.45,0.0,broken,0
1030,R1,3,8,48.45,0.0,broken,0
1030,R2,5,8,48.45,0.0,broken,0
1030,R3,7,8,48.45,0.0,broken,0
1030,R4,9,8,48.45,100.0,idle,0
1031,R0,1,8,48.4,0.0,broken,0
1031,R1,3,8,48.4,0.0,broken,0
1031,R2,5,8,48.4,0.0,broken,0
1031,R3,7,8,48.4,0.0,broken,0
1031,R4,9,8,48.4,100.0,idle,0
1032,R0,1,8,48.35,0.0,broken,0
1032,R1,3,8,48.35,0.0,broken,0
1032,R2,5,8,48.35,0.0,broken,0
1032,R3,7,8,48.35,0.0,broken,0
1032,R4,9,8,48.35,100.0,idle,0
1033,R0,1,8,48.3,0.0,broken,0
1033,R1,3,8,48.3,0.0,broken,0
1033,R2,5,8,48.3,0.0,broken,0
1033,R3,7,8,48.3,0.0,broken,0
1033,R4,9,8,48.3,100.0,idle,0
1034,R0,1,8,48.25,0.0,broken,0
1034,R1,3,8,48.25,0.0,broken,0
1034,R2,5,8,48.25,0.0,broken,0
1034,R3,7,8,48.25,0.0,broken,0
1034,R4,9,8,48.25,100.0,idle,0
1035,R0,1,8,48.2,0.0,broken,0
1035,R1,3,8,48.2,0.0,broken,0
1035,R2,5,8,48.2,0.0,broken,0
1035,R3,7,8,48.2,0.0,broken,0
1035,R4,9,8,48.2,100.0,idle,0
1036,R0,1,8,48.15,0.0,broken,0
1036,R1,3,8,48.15,0.0,broken,0
1036,R2,5,8,48.15,0.0,broken,0
1036,R3,7,8,48.15,0.0,broken,0
1036,R4,9,8,48.15,100.0,idle,0
1037,R0,1,8,48.1,0.0,broken,0
1037,R1,3,8,48.1,0.0,broken,0
1037,R2,5,8,48.1,0.0,broken,0
1037,R3,7,8,48.1,0.0,broken,0
1037,R4,9,8,48.1,100.0,idle,0
1038,R0,1,8,48.05,0.0,broken,0
1038,R1,3,8,48.05,0.0,broken,0
1038,R2,5,8,48.05,0.0,broken,0
1038,R3,7,8,48.05,0.0,broken,0
1038,R4,9,8,48.05,100.0,idle,0
1039,R0,1,8,48.0,0.0,broken,0
1039,R1,3,8,48.0,0.0,broken,0
1039,R2,5,8,48.0,0.0,broken,0
1039,R3,7,8,48.0,0.0,broken,0
1039,R4,9,8,48.0,100.0,idle,0
1040,R0,1,8,47.95,0.0,broken,0
1040,R1,3,8,47.95,0.0,broken,0
1040,R2,5,8,47.95,0.0,broken,0
1040,R3,7,8,47.95,0.0,broken,0
1040,R4,9,8,47.95,100.0,idle,0
1041,R0,1,8,47.9,0.0,broken,0
1041,R1,3,8,47.9,0.0,broken,0
1041,R2,5,8,47.9,0.0,broken,0
1041,R3,7,8,47.9,0.0,broken,0
1041,R4,9,8,47.9,100.0,idle,0
1042,R0,1,8,47.85,0.0,broken,0
1042,R1,3,8,47.85,0.0,broken,0
1042,R2,5,8,47.85,0.0,broken,0
1042,R3,7,8,47.85,0.0,broken,0
1042,R4,9,8,47.85,100.0,idle,0
1043,R0,1,8,47.8,0.0,broken,0
1043,R1,3,8,47.8,0.0,broken,0
1043,R2,5,8,47.8,0.0,broken,0
1043,R3,7,8,47.8,0.0,broken,0
1043,R4,9,8,47.8,100.0,idle,0
1044,R0,1,8,47.75,0.0,broken,0
1044,R1,3,8,47.75,0.0,broken,0
1044,R2,5,8,47.75,0.0,broken,0
1044,R3,7,8,47.75,0.0,broken,0
1044,R4,9,8,47.75,100.0,idle,0
1045,R0,1,8,47.7,0.0,broken,0
1045,R1,3,8,47.7,0.0,broken,0
1045,R2,5,8,47.7,0.0,broken,0
1045,R3,7,8,47.7,0.0,broken,0
1045,R4,9,8,47.7,100.0,idle,0
1046,R0,1,8,47.65,0.0,broken,0
1046,R1,3,8,47.65,0.0,broken,0
1046,R2,5,8,47.65,0.0,broken,0
1046,R3,7,8,47.65,0.0,broken,0
1046,R4,9,8,47.65,100.0,idle,0
1047,R0,1,8,47.6,0.0,broken,0
1047,R1,3,8,47.6,0.0,broken,0
1047,R2,5,8,47.6,0.0,broken,0
1047,R3,7,8,47.6,0.0,broken,0
1047,R4,9,8,47.6,100.0,idle,0
1048,R0,1,8,47.55,0.0,broken,0
1048,R1,3,8,47.55,0.0,broken,0
1048,R2,5,8,47.55,0.0,broken,0
1048,R3,7,8,47.55,0.0,broken,0
1048,R4,9,8,47.55,100.0,idle,0
1049,R0,1,8,47.5,0.0,broken,0
1049,R1,3,8,47.5,0.0,broken,0
1049,R2,5,8,47.5,0.0,broken,0
1049,R3,7,8,47.5,0.0,broken,0
1049,R4,9,8,47.5,100.0,idle,0
1050,R0,1,8,47.45,0.0,broken,0
1050,R1,3,8,47.45,0.0,broken,0
1050,R2,5,8,47.45,0.0,broken,0
1050,R3,7,8,47.45,0.0,broken,0
1050,R4,9,8,47.45,100.0,idle,0
1051,R0,1,8,47.4,0.0,broken,0
1051,R1,3,8,47.4,0.0,broken,0
1051,R2,5,8,47.4,0.0,broken,0
1051,R3,7,8,47.4,0.0,broken,0
1051,R4,9,8,47.4,100.0,idle,0
1052,R0,1,8,47.35,0.0,broken,0
1052,R1,3,8,47.35,0.0,broken,0
1052,R2,5,8,47.35,0.0,broken,0
1052,R3,7,8,47.35,0.0,broken,0
1052,R4,9,8,47.35,100.0,idle,0
1053,R0,1,8,47.3,0.0,broken,0
1053,R1,3,8,47.3,0.0,broken,0
1053,R2,5,8,47.3,0.0,broken,0
1053,R3,7,8,47.3,0.0,broken,0
